alpha,beta,max_n,tex,q,n,value
44.0,14.0,3461575.3506011656,0.0,4.999996341587193,2551527.0,5317613084.613043
44.0,15.0,3476080.0709491647,0.0,5.000014561745755,2551527.0,5312192078.630517
44.0,16.0,3597088.5683625676,0.0,4.999997713840323,2551527.0,5306771072.648389
44.0,17.0,3497475.146961107,0.0,5.000006521985043,2551527.0,5301350066.66602
44.0,18.0,3492497.1548942127,0.0,4.999998461069825,2551527.0,5295929060.683729
44.0,19.0,3511741.29987009,0.0,5.000014784278504,2551527.0,5290508054.701185
44.0,20.0,3507763.2717080307,0.0,5.000000674432663,2551527.0,5285087048.719069
44.0,21.0,3520084.5794507246,0.0,4.9999918567739,2551527.0,5279666042.736672
44.0,22.0,3304636.04150858,0.0,5.000004773457014,2551527.0,5274245036.754383
44.0,23.0,3509389.2187739825,0.0,4.999992311556848,2551527.0,5268824030.772017
44.0,24.0,3521612.02639032,0.0,4.999970468883326,2551527.0,5263403024.788888
44.0,25.0,3555711.022878057,0.0,4.999970741251463,2551527.0,5257982018.806573
44.0,26.0,3566411.3414833774,0.0,5.000020518710924,2551527.0,5252561012.824668
44.0,27.0,3344186.476650978,0.0,4.999984608339103,2551527.0,5247140006.842517
44.0,28.0,3564811.646379903,0.0,4.9999646953423476,2551527.0,5241719000.859196
44.0,29.0,3359697.9694026266,0.0,5.000046501054513,2551527.0,5236297994.875966
44.0,30.0,3576467.5712775937,0.0,4.999997548000982,2551527.0,5230876988.89575
44.0,31.0,3596072.712081626,0.0,4.999991546509563,2551527.0,5225455982.913354
44.0,32.0,3579355.753658971,0.0,5.000028811091598,2551527.0,5220034976.930279
44.0,33.0,3625456.3299072986,0.0,4.999972376239085,2551527.0,5214613970.948013
44.0,34.0,3187858.6186719346,0.0,5.000131872292487,2551527.0,5209192964.949382
44.0,35.0,3402816.1605489063,0.0,5.000030135652954,2551527.0,5203771958.983209
44.0,36.0,3634138.0737876436,0.0,5.0000256530077465,2551527.0,5198350953.001122
44.0,37.0,3224565.342578828,0.0,5.000008670705508,2551527.0,5192929947.019362
44.0,38.0,3232230.6427194895,0.0,5.000066528825087,2551527.0,5187508941.032765
44.0,39.0,3630073.5272298134,0.0,4.999992922471502,2551527.0,5182087935.054725
44.0,40.0,3227132.0703709465,0.0,4.999970767276143,2551527.0,5176666929.071604
44.0,41.0,3242584.5432496313,0.0,5.0013755904322155,2551527.0,5171245921.235351
44.0,42.0,3252186.717091327,0.0,4.9999964583787735,2551527.0,5165824917.107767
44.0,43.0,3664407.722136509,0.0,4.999994560527245,2551527.0,5160403911.125419
44.0,44.0,3249919.2909302292,0.0,5.000004095988711,2551527.0,5154982905.143101
44.0,45.0,3250950.5394574287,0.0,4.999999961929398,2551527.0,5149561899.160785
44.0,46.0,3709824.4900772115,0.0,4.9999926521699285,2551527.0,5144140893.178401
44.0,47.0,3308408.596549807,0.0,4.999997898019315,2551527.0,5138719887.196117
44.0,48.0,3296244.0667326725,0.0,4.9999884457821535,2551527.0,5133298881.213661
44.0,49.0,3715257.7960134908,0.0,4.999991249883547,2551527.0,5127877875.231384
44.0,50.0,3743682.7681468376,0.0,5.00007621026009,2551527.0,5122456869.243434
44.0,51.0,3312774.493818204,0.0,5.000022842732582,2551527.0,5117035863.266286
44.0,52.0,3303610.5128642926,0.0,5.000007010346562,2551527.0,5111614857.284417
44.0,53.0,3743497.126781971,0.0,4.999968367427037,2551527.0,5106193851.301154
44.0,54.0,3311380.645453334,0.0,4.999999401811295,2551527.0,5100772845.319803
44.0,55.0,3303364.608388639,0.0,4.999994276709211,2551527.0,5095351839.3374405
44.0,56.0,3739330.327248435,0.0,4.999997793580366,2551527.0,5089930833.355136
44.0,57.0,3767551.9224024625,0.0,4.999990634527226,2551527.0,5084509827.372724
44.0,58.0,3318730.1287651286,0.0,5.000026611306575,2551527.0,5079088821.389783
44.0,59.0,3386324.8472873443,0.0,4.999996863084324,2551527.0,5073667815.408137
44.0,60.0,3772058.6849386427,0.0,5.000037974160217,2551527.0,5068246809.424402
44.0,61.0,3402176.2220395315,0.0,4.99998885470507,2551527.0,5062825803.443362
44.0,62.0,3366541.7688369006,0.0,5.00002574784169,2551527.0,5057404797.460503
44.0,63.0,7817938.3064850485,0.0,4.999961954672471,2551527.0,5051983791.477402
44.0,64.0,3952708.52769156,0.0,5.000028556809221,2551527.0,5046562785.49569
44.0,65.0,3368026.0015389603,0.0,5.000012116487723,2551527.0,5041141779.514014
44.0,66.0,3418099.43482703,0.0,5.00000181465314,2551527.0,5035720773.531824
44.0,67.0,3824362.4576046946,0.0,4.9999838080623595,2551527.0,5030299767.549239
44.0,68.0,5736888.07965492,0.0,5.000004383948801,2551527.0,5024878761.567145
44.0,69.0,5773700.095805297,0.0,5.0000106330087615,2551527.0,5019457755.5847225
44.0,70.0,7269644.971240155,0.0,4.999992139546832,2551527.0,5014036749.602441
44.0,71.0,6824359.065698372,0.0,5.000056309024403,2551527.0,5008615743.617063
44.0,72.0,6852757.240097118,0.0,5.000001073290178,2551527.0,5003194737.637838
44.0,73.0,6787985.200327382,0.0,4.999977700147299,2551527.0,4997773731.655021
44.0,74.0,6030696.941529908,0.0,5.000035384853805,2551527.0,4992352725.671949
44.0,75.0,5577570.74992993,0.0,4.999972315910375,2551527.0,4986931719.690093
44.0,76.0,6702660.510377063,0.0,5.00001940416034,2551527.0,4981510713.708144
44.0,77.0,6651619.577012442,0.0,4.999973526539623,2551527.0,4976089707.725496
44.0,78.0,6573662.662063346,0.0,4.999946366090663,2551527.0,4970668701.741031
44.0,79.0,6319650.311270754,0.0,4.999996061883595,2551527.0,4965247695.761504
44.0,80.0,6564149.91733728,0.0,5.0000141547606,2551527.0,4959826689.778992
44.0,81.0,6554671.348368057,0.0,5.000016815269133,2551527.0,4954405683.79658
44.0,82.0,5596939.855965149,0.0,5.000011629298014,2551527.0,4948984677.814392
44.0,83.0,6473982.333783336,0.0,5.000050936835978,2551527.0,4943563671.829651
44.0,84.0,6614410.513859556,0.0,5.000015230099657,2551527.0,4938142665.849636
44.0,85.0,5701034.038545504,0.0,4.999985101768835,2551527.0,4932721659.867314
44.0,86.0,6240866.991093859,0.0,5.00013067765921,2551527.0,4927300653.86846
44.0,87.0,6353358.912144779,0.0,5.000008459379915,2551527.0,4921879647.902799
44.0,88.0,6528229.832819979,0.0,5.000002541742821,2551527.0,4916458641.920531
44.0,89.0,6624605.363036778,0.0,4.999989426255618,2551527.0,4911037635.938097
44.0,90.0,6412611.4464346515,0.0,4.999996837298534,2551527.0,4905616629.955866
44.0,91.0,6338447.709471879,0.0,4.999965078136052,2551527.0,4900195623.972348
44.0,92.0,6626320.205012663,0.0,5.0000258006757905,2551527.0,4894774617.99056
44.0,93.0,5624443.264814196,0.0,5.000023760411037,2551527.0,4889353612.0083275
44.0,94.0,6362520.341045748,0.0,4.999971208705185,2551527.0,4883932606.025737
44.0,95.0,6207613.916949707,0.0,5.000018793912882,2551527.0,4878511600.043873
44.0,96.0,6291241.426291081,0.0,5.000013121338614,2551527.0,4873090594.061718
44.0,97.0,6603350.592439867,0.0,5.000033057847113,2551527.0,4867669588.078485
44.0,98.0,6223298.50967199,0.0,5.000022000556365,2551527.0,4862248582.09675
44.0,99.0,5501554.17131473,0.0,5.00003506401813,2551527.0,4856827576.113688
44.0,100.0,6189657.426596504,0.0,5.00000136470168,2551527.0,4851406570.13256
45.0,1.0,3357448.302759533,0.0,5.000023863077565,2551527.0,5510665870.754741
45.0,2.0,3355895.6222091913,0.0,4.999986052459857,2551527.0,5505244864.772785
45.0,3.0,3370325.251293717,0.0,5.000029870414147,2551527.0,5499823858.789754
45.0,4.0,3353960.3919753823,0.0,4.999952616679556,2551527.0,5494402852.8060665
45.0,5.0,3417666.7023551282,0.0,4.9999593040152135,2551527.0,5488981846.824326
45.0,6.0,3423779.3364664027,0.0,5.000023355538084,2551527.0,5483560840.843108
45.0,7.0,3432716.2954708254,0.0,4.9999637249042825,2551527.0,5478139834.860004
45.0,8.0,3434205.2813796215,0.0,4.999981277276007,2551527.0,5472718828.878641
45.0,9.0,3389236.1760199154,0.0,4.9999521228782795,2551527.0,5467297822.894363
45.0,10.0,3404865.3060700074,0.0,4.99998708966385,2551527.0,5461876816.914162
45.0,11.0,3397802.790738422,0.0,4.999966866260811,2551527.0,5456455810.930898
45.0,12.0,3411049.870099224,0.0,4.999960609337026,2551527.0,5451034804.948112
45.0,13.0,3534728.339652067,0.0,4.999965296030191,2551527.0,5445613798.966129
45.0,14.0,3536212.5212972797,0.0,5.000042883201237,2551527.0,5440192792.98316
45.0,15.0,3541134.6081376076,0.0,4.999946212107048,2551527.0,5434771786.999771
45.0,16.0,3446464.956565403,0.0,5.000001363133069,2551527.0,5429350781.02034
45.0,17.0,3455104.2362477942,0.0,5.0000002766445135,2551527.0,5423929775.038011
45.0,18.0,3572789.754432705,0.0,4.999993788158914,2551527.0,5418508769.05564
45.0,19.0,3362760.059758733,0.0,5.000028413404782,2551527.0,5413087763.072538
45.0,20.0,3568246.9458911144,0.0,5.0000025897699665,2551527.0,5407666757.09101
45.0,21.0,3371419.938876121,0.0,5.0000729457275455,2551527.0,5402245751.10335
45.0,22.0,3595866.413030269,0.0,5.00002796902404,2551527.0,5396824745.125568
45.0,23.0,3591350.6185684535,0.0,5.000026076726386,2551527.0,5391403739.143341
45.0,24.0,3401824.003841651,0.0,4.999996339509323,2551527.0,5385982733.161677
45.0,25.0,3607208.037044658,0.0,5.000034674522753,2551527.0,5380561727.178155
45.0,26.0,3405151.5426925267,0.0,4.999997661289369,2551527.0,5375140721.197022
45.0,27.0,3634510.127350432,0.0,5.000059493414457,2551527.0,5369719715.211148
45.0,28.0,3642496.3663552743,0.0,4.999991485209392,2551527.0,5364298709.232292
45.0,29.0,3650448.715662141,0.0,5.00001899618591,2551527.0,5358877703.249672
45.0,30.0,3634981.8918960844,0.0,4.999978785867429,2551527.0,5353456697.267252
45.0,31.0,3437272.1414802866,0.0,5.000019484732217,2551527.0,5348035691.28499
45.0,32.0,3697220.754691749,0.0,4.999965871044039,2551527.0,5342614685.301872
45.0,33.0,3450819.514196341,0.0,4.999971148945407,2551527.0,5337193679.319875
45.0,34.0,3479955.234374062,0.0,4.999999971070691,2551527.0,5331772673.338378
45.0,35.0,3432986.8636948527,0.0,4.999975483599227,2551527.0,5326351667.355443
45.0,36.0,3270126.770572902,0.0,5.000000494684805,2551527.0,5320930661.373714
45.0,37.0,3247366.744250265,0.0,5.000004316723483,2551527.0,5315509655.391365
45.0,38.0,3769826.60849489,0.0,4.999972570323632,2551527.0,5310088649.408297
45.0,39.0,3264301.0894493563,0.0,4.999988022643295,2551527.0,5304667643.426578
45.0,40.0,3308261.379478623,0.0,5.000026683334689,2551527.0,5299246637.443675
45.0,41.0,3728235.3749867,0.0,5.000034707348384,2551527.0,5293825631.460851
45.0,42.0,3739019.0961322566,0.0,5.00002501337851,2551527.0,5288404625.479099
45.0,43.0,3306140.958637129,0.0,4.999998885996947,2551527.0,5282983619.497394
45.0,44.0,3333227.1581550366,0.0,4.999997435353719,2551527.0,5277562613.5150585
45.0,45.0,3761652.412394624,0.0,5.000054037843638,2551527.0,5272141607.529805
45.0,46.0,3348506.6799225546,0.0,5.000014302666396,2551527.0,5266720601.550197
45.0,47.0,3377799.8284209617,0.0,5.00000103297539,2551527.0,5261299595.568069
45.0,48.0,3780023.6698712534,0.0,4.999962084009838,2551527.0,5255878589.584298
45.0,49.0,7027512.530396399,0.0,5.000026544890251,2551527.0,5250457583.602701
45.0,50.0,3377328.2736026724,0.0,5.000004427282545,2551527.0,5245036577.621057
45.0,51.0,3379328.1176527077,0.0,5.0000012886772,2551527.0,5239615571.638743
45.0,52.0,3879841.546959968,0.0,5.000002619619648,2551527.0,5234194565.656407
45.0,53.0,3316298.3705021474,0.0,4.999949073515472,2551527.0,5228773559.671482
45.0,54.0,3384681.496516662,0.0,4.999965705958696,2551527.0,5223352553.690571
45.0,55.0,3972993.26948816,0.0,5.000016665576123,2551527.0,5217931547.709141
45.0,56.0,3418114.7549988795,0.0,5.0000286575444495,2551527.0,5212510541.726264
45.0,57.0,3446049.5008443743,0.0,4.9999977502838995,2551527.0,5207089535.744752
45.0,58.0,3919973.5465624467,0.0,5.000040051197636,2551527.0,5201668529.760818
45.0,59.0,6351577.474830401,0.0,5.000058364530296,2551527.0,5196247523.776678
45.0,60.0,3447339.696303207,0.0,5.000006536869034,2551527.0,5190826517.797721
45.0,61.0,3483313.244132822,0.0,5.000011818684266,2551527.0,5185405511.815291
45.0,62.0,3950001.152761624,0.0,4.99996915727899,2551527.0,5179984505.832147
45.0,63.0,3425063.218159314,0.0,4.999995886090243,2551527.0,5174563499.850752
45.0,64.0,3495138.514013069,0.0,5.0000044158671555,2551527.0,5169142493.868418
45.0,65.0,3886903.1216892023,0.0,4.9999571320276965,2551527.0,5163721487.884264
45.0,66.0,3904539.6092786817,0.0,4.999997147431085,2551527.0,5158300481.903767
45.0,67.0,3453073.5976255466,0.0,4.999985884477082,2551527.0,5152879475.921245
45.0,68.0,3458963.417080772,0.0,5.000076529079856,2551527.0,5147458469.93324
45.0,69.0,4071781.3573001097,0.0,5.000011191346166,2551527.0,5142037463.9566555
45.0,70.0,3480375.849757193,0.0,5.000032669671938,2551527.0,5136616457.973379
45.0,71.0,3480373.514266007,0.0,4.999987707229599,2551527.0,5131195451.991966
45.0,72.0,3506568.132376354,0.0,5.000036007489901,2551527.0,5125774446.008488
45.0,73.0,3534869.686164628,0.0,5.000039425002375,2551527.0,5120353440.025897
45.0,74.0,6684020.788977286,0.0,4.999969157301028,2551527.0,5114932434.04417
45.0,75.0,3579802.198060758,0.0,4.999974681539593,2551527.0,5109511428.06215
45.0,76.0,3552697.9553986234,0.0,5.0000418859887406,2551527.0,5104090422.078703
45.0,77.0,3521401.9153173715,0.0,4.999977572710382,2551527.0,5098669416.097626
45.0,78.0,49569690.534224,0.0,4.99996205063463,2551527.0,5093248410.114354
45.0,79.0,3516995.9626748413,0.0,5.000026086873669,2551527.0,5087827404.132786
45.0,80.0,3626854.259666082,0.0,5.0000157895492645,2551527.0,5082406398.150886
45.0,81.0,6522170.691711837,0.0,5.000016665425089,2551527.0,5076985392.168527
45.0,82.0,3647047.602506676,0.0,5.000006545287636,2551527.0,5071564386.186431
45.0,83.0,3568993.3366179084,0.0,5.000024649986747,2551527.0,5066143380.203533
45.0,84.0,3620340.425091687,0.0,5.000124876328918,2551527.0,5060722374.206176
45.0,85.0,3673610.1078352183,0.0,4.9999985272422425,2551527.0,5055301368.239478
45.0,86.0,3630673.5523031526,0.0,4.9999929081169565,2551527.0,5049880362.257097
45.0,87.0,44662468.033553876,0.0,5.000021913217318,2551527.0,5044459356.274335
45.0,88.0,6263264.3063687235,0.0,5.000033306077322,2551527.0,5039038350.291373
45.0,89.0,3612449.379801766,0.0,4.999929776080425,2551527.0,5033617344.305209
45.0,90.0,3701947.1608720776,0.0,5.000039809875261,2551527.0,5028196338.326234
45.0,91.0,3674757.0787505107,0.0,4.999990211407012,2551527.0,5022775332.345395
45.0,92.0,3665081.60026895,0.0,5.000127754103692,2551527.0,5017354326.346796
45.0,93.0,3640646.284719025,0.0,5.000063994174149,2551527.0,5011933320.376722
45.0,94.0,3722450.536028725,0.0,5.000101501184741,2551527.0,5006512314.388167
45.0,95.0,6500600.715806294,0.0,4.999991633131666,2551527.0,5001091308.416096
45.0,96.0,47588917.26321932,0.0,5.00002827555309,2551527.0,4995670302.433032
45.0,97.0,6717728.425074458,0.0,5.000026348391267,2551527.0,4990249296.450808
45.0,98.0,5506357.844852625,0.0,5.000000892971365,2551527.0,4984828290.469172
45.0,99.0,3769594.7881063237,0.0,5.000000167192049,2551527.0,4979407284.486841
45.0,100.0,16322280.525310252,0.0,5.00000684434802,2551527.0,4973986278.504462
46.0,1.0,3370345.1085241823,0.0,5.000076910478452,2551527.0,5633245579.121196
46.0,2.0,3379739.8373732064,0.0,4.999977028143545,2551527.0,5627824573.144387
46.0,3.0,3391454.121603672,0.0,4.9999358144069665,2551527.0,5622403567.158374
46.0,4.0,3372476.985358521,0.0,4.999975556114708,2551527.0,5616982561.179653
46.0,5.0,3376858.8938983567,0.0,4.9999220576786465,2551527.0,5611561555.191707
46.0,6.0,3379813.715850527,0.0,4.999949907973017,2551527.0,5606140549.213032
46.0,7.0,3394975.4736711313,0.0,5.000026170062975,2551527.0,5600719543.23257
46.0,8.0,3408626.1428102385,0.0,4.99996536767971,2551527.0,5595298537.24971
46.0,9.0,3365578.556641729,0.0,5.0001002282049685,2551527.0,5589877531.258312
46.0,10.0,3468026.6543958336,0.0,4.999987553529608,2551527.0,5584456525.286118
46.0,11.0,3475097.8043344063,0.0,5.000044274787885,2551527.0,5579035519.301937
46.0,12.0,3478925.4040279053,0.0,4.999998259166015,2551527.0,5573614513.321611
46.0,13.0,3379519.394729655,0.0,5.000042431837697,2551527.0,5568193507.337439
46.0,14.0,3388259.667201448,0.0,4.999980578883133,2551527.0,5562772501.3565645
46.0,15.0,3398753.6268274426,0.0,4.9999872674976125,2551527.0,5557351495.374454
46.0,16.0,3516300.8786888304,0.0,5.000009296786869,2551527.0,5551930489.392201
46.0,17.0,3627252.2311843242,0.0,5.000014619808594,2551527.0,5546509483.409739
46.0,18.0,3429609.6003672024,0.0,4.999934380049629,2551527.0,5541088477.423213
46.0,19.0,3653999.65084619,0.0,4.999993285592433,2551527.0,5535667471.445249
46.0,20.0,3635715.849957651,0.0,4.999991313684762,2551527.0,5530246465.462888
46.0,21.0,3673134.8477400495,0.0,4.999986119615457,2551527.0,5524825459.480435
46.0,22.0,3658950.3667666866,0.0,5.000034122423704,2551527.0,5519404453.4971075
46.0,23.0,3449557.9191462537,0.0,5.000033508656085,2551527.0,5513983447.514819
46.0,24.0,3672583.76403673,0.0,4.99998255344,2551527.0,5508562441.533326
46.0,25.0,3698364.9099402064,0.0,4.999986348944384,2551527.0,5503141435.551117
46.0,26.0,3686328.709435957,0.0,5.0000183398883555,2551527.0,5497720429.568631
46.0,27.0,3725341.41782945,0.0,4.999997243756827,2551527.0,5492299423.5866375
46.0,28.0,3489094.858361544,0.0,5.000008179995404,2551527.0,5486878417.604245
46.0,29.0,3715105.3990899655,0.0,4.999989509546091,2551527.0,5481457411.621869
46.0,30.0,3492437.1168136643,0.0,4.999997790852163,2551527.0,5476036405.639646
46.0,31.0,3731512.5360271623,0.0,4.999998713284352,2551527.0,5470615399.657317
46.0,32.0,3730681.3051935025,0.0,5.000023798113492,2551527.0,5465194393.674408
46.0,33.0,3734458.8348382288,0.0,4.99998778919643,2551527.0,5459773387.692504
46.0,34.0,3532727.530945089,0.0,4.999991403543245,2551527.0,5454352381.71025
46.0,35.0,3335348.037618964,0.0,5.000000055111947,2551527.0,5448931375.727993
46.0,36.0,3362685.145848529,0.0,5.000009832999291,2551527.0,5443510369.745563
46.0,37.0,3790290.90258527,0.0,4.999984203999475,2551527.0,5438089363.763076
46.0,38.0,3339570.1268113907,0.0,5.000009564095142,2551527.0,5432668357.780906
46.0,39.0,3350020.685819195,0.0,5.000029974351653,2551527.0,5427247351.797748
46.0,40.0,7139217.656468288,0.0,5.000074578602752,2551527.0,5421826345.8106365
46.0,41.0,3404054.3736938485,0.0,4.999998456006878,2551527.0,5416405339.834003
46.0,42.0,3364120.187557787,0.0,4.999961953429509,2551527.0,5410984333.850191
46.0,43.0,3413645.88257782,0.0,4.999993921645915,2551527.0,5405563327.869306
46.0,44.0,6864991.523914538,0.0,4.999953793643462,2551527.0,5400142321.884824
46.0,45.0,3362149.006648651,0.0,4.999984985423982,2551527.0,5394721315.9044485
46.0,46.0,3417095.353120589,0.0,4.999976506794678,2551527.0,5389300309.921783
46.0,47.0,3873187.167475691,0.0,5.000035091049604,2551527.0,5383879303.938756
46.0,48.0,3431571.4137319243,0.0,4.999978042545668,2551527.0,5378458297.957192
46.0,49.0,3423534.8244400388,0.0,5.000008241382666,2551527.0,5373037291.975285
46.0,50.0,3963010.49762921,0.0,5.000011576605478,2551527.0,5367616285.992887
46.0,51.0,3962403.3110177666,0.0,5.000050391511465,2551527.0,5362195280.008091
46.0,52.0,3479376.222982315,0.0,4.999976569612833,2551527.0,5356774274.027798
46.0,53.0,3463389.763970537,0.0,5.000034574027255,2551527.0,5351353268.044806
46.0,54.0,4077746.2409546576,0.0,4.99999322295131,2551527.0,5345932262.063652
46.0,55.0,3477899.358330315,0.0,4.999986334660336,2551527.0,5340511256.081176
46.0,56.0,3468827.2899123044,0.0,5.000009952791694,2551527.0,5335090250.098934
46.0,57.0,4033823.229780986,0.0,5.000040619843393,2551527.0,5329669244.115013
46.0,58.0,4031941.6289167586,0.0,5.000033038050556,2551527.0,5324248238.133254
46.0,59.0,3508031.771533107,0.0,5.000001525211792,2551527.0,5318827232.15204
46.0,60.0,3497824.89549603,0.0,5.0000132095085,2551527.0,5313406226.169532
46.0,61.0,4191559.398350609,0.0,5.000026145666372,2551527.0,5307985220.186679
46.0,62.0,3549922.5278576706,0.0,5.000017958906287,2551527.0,5302564214.204717
46.0,63.0,3483448.7109747436,0.0,4.999997834607253,2551527.0,5297143208.222712
46.0,64.0,4109242.878541788,0.0,4.999972073219305,2551527.0,5291722202.239587
46.0,65.0,3526094.725369355,0.0,5.000092117111798,2551527.0,5286301196.249357
46.0,66.0,3534874.05409139,0.0,5.000072924788821,2551527.0,5280880190.270272
46.0,67.0,3584515.6535856486,0.0,5.000002442358082,2551527.0,5275459184.2933855
46.0,68.0,4597681.328135798,0.0,4.999980697841852,2551527.0,5270038178.310678
46.0,69.0,3538251.0044452203,0.0,5.000020419891736,2551527.0,5264617172.328301
46.0,70.0,3542055.0147309056,0.0,5.000005214509991,2551527.0,5259196166.34637
46.0,71.0,4061317.642753899,0.0,4.99997135346636,2551527.0,5253775160.363225
46.0,72.0,3602382.2162197507,0.0,4.999990549014494,2551527.0,5248354154.381643
46.0,73.0,3563524.0992998835,0.0,4.999955917051858,2551527.0,5242933148.397411
46.0,74.0,3593766.756820802,0.0,5.000019061200389,2551527.0,5237512142.416699
46.0,75.0,3539208.6972756516,0.0,5.000051887930828,2551527.0,5232091136.431981
46.0,76.0,6506514.742736164,0.0,4.9999750596718595,2551527.0,5226670130.451773
46.0,77.0,3632063.300755363,0.0,4.999972124450326,2551527.0,5221249124.469281
46.0,78.0,3621367.3032935495,0.0,5.000004859264352,2551527.0,5215828118.487722
46.0,79.0,3592295.3566772994,0.0,5.000062452258261,2551527.0,5210407112.501418
46.0,80.0,3700413.428546605,0.0,5.000033712593225,2551527.0,5204986106.521918
46.0,81.0,36340152.54291953,0.0,5.000042870318574,2551527.0,5199565100.538869
46.0,82.0,16254414.338261686,0.0,4.999966738411633,2551527.0,5194144094.557286
46.0,83.0,6600696.793415715,0.0,4.999990911374746,2551527.0,5188723088.576005
46.0,84.0,42522885.24166818,0.0,5.0000193177502315,2551527.0,5183302082.593376
46.0,85.0,3646167.101907782,0.0,4.999981218113663,2551527.0,5177881076.611065
46.0,86.0,3613525.905056571,0.0,5.000045421484256,2551527.0,5172460070.626981
46.0,87.0,3702090.1822250006,0.0,5.000015137582199,2551527.0,5167039064.646529
46.0,88.0,3596755.27782396,0.0,5.000017268834353,2551527.0,5161618058.664127
46.0,89.0,3631364.01614127,0.0,4.999936061327523,2551527.0,5156197052.677912
46.0,90.0,6564625.515975001,0.0,5.000030572009947,2551527.0,5150776046.698813
46.0,91.0,18187390.543165736,0.0,4.999974146127573,2551527.0,5145355040.716754
46.0,92.0,5719052.710443648,0.0,5.000004229633581,2551527.0,5139934034.735089
46.0,93.0,3744413.73120891,0.0,5.0000052159320445,2551527.0,5134513028.7527485
46.0,94.0,16612958.05523049,0.0,5.000056953481848,2551527.0,5129092022.76712
46.0,95.0,3716273.95346038,0.0,4.999986195567263,2551527.0,5123671016.787919
46.0,96.0,2811698.618852336,0.0,4.999936268961696,2551527.0,5118250010.80162
46.0,97.0,6788658.779558744,0.0,5.000053805720824,2551527.0,5112829004.820484
46.0,98.0,8160055.597735393,0.0,5.000022822699683,2551527.0,5107407998.840586
46.0,99.0,7826395.109523977,0.0,4.999982859583593,2551527.0,5101986992.858488
46.0,100.0,7826905.788033131,0.0,4.999995460685071,2551527.0,5096565986.876436
47.0,1.0,3366774.714459235,0.0,4.999953399364455,2551527.0,5755825287.496932
47.0,2.0,3369048.91436873,0.0,4.999978397045497,2551527.0,5750404281.516386
47.0,3.0,3384853.562880163,0.0,4.999981337608583,2551527.0,5744983275.53418
47.0,4.0,3390639.1892652097,0.0,5.000017848962226,2551527.0,5739562269.55188
47.0,5.0,3393627.0757830623,0.0,4.99996580902301,2551527.0,5734141263.568657
47.0,6.0,3409466.3486721483,0.0,4.999955410374724,2551527.0,5728720257.585468
47.0,7.0,3408854.2517977823,0.0,4.99997138540285,2551527.0,5723299251.604362
47.0,8.0,3416949.277281745,0.0,4.999999190115501,2551527.0,5717878245.622886
47.0,9.0,3424310.608612723,0.0,4.999978515894996,2551527.0,5712457239.640073
47.0,10.0,3327668.29852283,0.0,4.999994062348454,2551527.0,5707036233.658188
47.0,11.0,3331783.8050489724,0.0,4.999985802766228,2551527.0,5701615227.675683
47.0,12.0,3343984.285124617,0.0,5.000079163951235,2551527.0,5696194221.686999
47.0,13.0,3449037.8768277317,0.0,4.9999653304488625,2551527.0,5690773215.709972
47.0,14.0,3458636.9990800694,0.0,5.000009127940951,2551527.0,5685352209.728812
47.0,15.0,3471691.0261527863,0.0,5.000008931615035,2551527.0,5679931203.746484
47.0,16.0,3381900.9468643516,0.0,5.000101615568926,2551527.0,5674510197.753424
47.0,17.0,3370287.51892111,0.0,5.000073487010256,2551527.0,5669089191.77625
47.0,18.0,3489533.3640434314,0.0,5.00000004426166,2551527.0,5663668185.799574
47.0,19.0,3498801.0045227543,0.0,4.999959930104188,2551527.0,5658247179.815562
47.0,20.0,3296818.8935449533,0.0,5.000003424099831,2551527.0,5652826173.8349
47.0,21.0,3492348.6167465155,0.0,5.000003557002033,2551527.0,5647405167.852567
47.0,22.0,3527328.7921866653,0.0,4.9999636181887945,2551527.0,5641984161.868863
47.0,23.0,3544402.6151834317,0.0,4.999950194727698,2551527.0,5636563155.885321
47.0,24.0,3534965.805557165,0.0,5.0000014376393995,2551527.0,5631142149.905583
47.0,25.0,3337467.275650862,0.0,5.000025984567404,2551527.0,5625721143.922547
47.0,26.0,3538364.5903669596,0.0,5.000032026159369,2551527.0,5620300137.939849
47.0,27.0,3368995.2116497853,0.0,5.00000170293709,2551527.0,5614879131.95859
47.0,28.0,3553287.3552320055,0.0,5.000043396150231,2551527.0,5609458125.974289
47.0,29.0,3559241.4322200147,0.0,5.000000796770139,2551527.0,5604037119.993928
47.0,30.0,3566768.188565954,0.0,5.000025378682436,2551527.0,5598616114.010923
47.0,31.0,3595598.9664192684,0.0,5.000018017964014,2551527.0,5593195108.028927
47.0,32.0,3392597.2280645515,0.0,5.000052160132403,2551527.0,5587774102.044086
47.0,33.0,3601394.707476603,0.0,4.999944317642217,2551527.0,5582353096.0613575
47.0,34.0,7636879.936639459,0.0,5.000024153441056,2551527.0,5576932090.081662
47.0,35.0,5318764.616258614,0.0,5.000023000459417,2551527.0,5571511084.099387
47.0,36.0,6096473.262750715,0.0,5.0000135959268075,2551527.0,5566090078.117415
47.0,37.0,3986038.302687939,0.0,4.999998914648982,2551527.0,5560669072.135278
47.0,38.0,4001257.5994055723,0.0,4.999981916724089,2551527.0,5555248066.152605
47.0,39.0,3046103.8100931197,0.0,4.999998914597937,2551527.0,5549827060.170615
47.0,40.0,4132525.5763384947,0.0,4.999985899250565,2551527.0,5544406054.188076
47.0,41.0,4025354.1718892967,0.0,5.000029811781214,2551527.0,5538985048.205024
