"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/05/2024","AQS","020900035","1","1","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/06/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/07/2024","AQS","020900035","1","2.5","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/08/2024","AQS","020900035","1","3.1","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/09/2024","AQS","020900035","1","0.7","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/10/2024","AQS","020900035","1","1.7","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/11/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/12/2024","AQS","020900035","1","3.4","ppb","4","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/13/2024","AQS","020900035","1","3.1","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/14/2024","AQS","020900035","1","1.6","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/15/2024","AQS","020900035","1","1.3","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/16/2024","AQS","020900035","1","1.4","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/17/2024","AQS","020900035","1","0.9","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/18/2024","AQS","020900035","1","1.7","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/19/2024","AQS","020900035","1","1.1","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/20/2024","AQS","020900035","1","1.9","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/21/2024","AQS","020900035","1","1.3","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/22/2024","AQS","020900035","1","3.4","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/23/2024","AQS","020900035","1","3.3","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/24/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/25/2024","AQS","020900035","1","4.1","ppb","6","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/26/2024","AQS","020900035","1","4.9","ppb","6","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/27/2024","AQS","020900035","1","1.8","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/28/2024","AQS","020900035","1","3.5","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/29/2024","AQS","020900035","1","-1.1","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/30/2024","AQS","020900035","1","1","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"01/31/2024","AQS","020900035","1","4.3","ppb","6","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/01/2024","AQS","020900035","1","4.1","ppb","6","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/02/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/03/2024","AQS","020900035","1","3.7","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/04/2024","AQS","020900035","1","4.7","ppb","6","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/05/2024","AQS","020900035","1","1.2","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/06/2024","AQS","020900035","1","0.1","ppb","0","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/07/2024","AQS","020900035","1","1.6","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/08/2024","AQS","020900035","1","6.5","ppb","9","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/09/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/10/2024","AQS","020900035","1","1.2","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/11/2024","AQS","020900035","1","1.8","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/12/2024","AQS","020900035","1","0.9","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/13/2024","AQS","020900035","1","1.9","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/14/2024","AQS","020900035","1","1.9","ppb","1","North Pole Fire Station #3","21","88.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/16/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/17/2024","AQS","020900035","1","1.9","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/18/2024","AQS","020900035","1","1.7","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/19/2024","AQS","020900035","1","2.2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/20/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/21/2024","AQS","020900035","1","2.6","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/22/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/23/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/24/2024","AQS","020900035","1","1.6","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/25/2024","AQS","020900035","1","1.3","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/26/2024","AQS","020900035","1","2.2","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/27/2024","AQS","020900035","1","2.2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/28/2024","AQS","020900035","1","3.7","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"02/29/2024","AQS","020900035","1","3.7","ppb","4","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/01/2024","AQS","020900035","1","4.4","ppb","6","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/02/2024","AQS","020900035","1","5.8","ppb","7","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/03/2024","AQS","020900035","1","3.9","ppb","4","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/04/2024","AQS","020900035","1","3.2","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/05/2024","AQS","020900035","1","2.3","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/06/2024","AQS","020900035","1","1.6","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/07/2024","AQS","020900035","1","1.4","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/08/2024","AQS","020900035","1","1.9","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/09/2024","AQS","020900035","1","0.8","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/10/2024","AQS","020900035","1","0.4","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/11/2024","AQS","020900035","1","1","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/12/2024","AQS","020900035","1","2.6","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/13/2024","AQS","020900035","1","3.6","ppb","4","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/14/2024","AQS","020900035","1","1","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/15/2024","AQS","020900035","1","1.2","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/16/2024","AQS","020900035","1","0.8","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/17/2024","AQS","020900035","1","0.8","ppb","0","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/18/2024","AQS","020900035","1","0.9","ppb","0","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/19/2024","AQS","020900035","1","1.4","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/20/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/21/2024","AQS","020900035","1","2.3","ppb","3","North Pole Fire Station #3","18","75.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/22/2024","AQS","020900035","1","2.2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/23/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/24/2024","AQS","020900035","1","2.7","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/25/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/26/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/27/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/28/2024","AQS","020900035","1","2.5","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/29/2024","AQS","020900035","1","1.9","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/30/2024","AQS","020900035","1","1.9","ppb","1","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"03/31/2024","AQS","020900035","1","2.2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/01/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/02/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/03/2024","AQS","020900035","1","1.8","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/04/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/05/2024","AQS","020900035","1","2.2","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/06/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/07/2024","AQS","020900035","1","2.3","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/08/2024","AQS","020900035","1","2.3","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/09/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/10/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/11/2024","AQS","020900035","1","2.7","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/12/2024","AQS","020900035","1","2.7","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/13/2024","AQS","020900035","1","2.2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/14/2024","AQS","020900035","1","2.7","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/15/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/16/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/17/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/18/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/19/2024","AQS","020900035","1","2.6","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/20/2024","AQS","020900035","1","2.6","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/21/2024","AQS","020900035","1","3.1","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/22/2024","AQS","020900035","1","3.1","ppb","4","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/23/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/24/2024","AQS","020900035","1","2.9","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/25/2024","AQS","020900035","1","2.9","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/26/2024","AQS","020900035","1","2.7","ppb","3","North Pole Fire Station #3","22","92.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/27/2024","AQS","020900035","1","2.5","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/28/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/29/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"04/30/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/01/2024","AQS","020900035","1","2.7","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/02/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","20","83.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/03/2024","AQS","020900035","1","2.2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/04/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/05/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/06/2024","AQS","020900035","1","1.8","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/07/2024","AQS","020900035","1","1.9","ppb","1","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/08/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/09/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/10/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/11/2024","AQS","020900035","1","2","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/12/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/13/2024","AQS","020900035","1","2.1","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/14/2024","AQS","020900035","1","2.4","ppb","3","North Pole Fire Station #3","23","96.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
"05/15/2024","AQS","020900035","1","2.8","ppb","3","North Pole Fire Station #3","24","100.0000","42401","Sulfur dioxide","560","21820","Fairbanks, AK","02","Alaska","090","Fairbanks North Star","64.762641","-147.310279"
