"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/24/2023","AQS","021100004","23","12.6","ug/m3 LC","58","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/25/2023","AQS","021100004","23","7.5","ug/m3 LC","42","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/26/2023","AQS","021100004","23","3.7","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/27/2023","AQS","021100004","23","5.5","ug/m3 LC","31","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/28/2023","AQS","021100004","23","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/29/2023","AQS","021100004","23","7.9","ug/m3 LC","44","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/30/2023","AQS","021100004","23","6.9","ug/m3 LC","38","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"08/31/2023","AQS","021100004","23","2.4","ug/m3 LC","13","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/01/2023","AQS","021100004","23","2.1","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/02/2023","AQS","021100004","23","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/03/2023","AQS","021100004","23","2.8","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/04/2023","AQS","021100004","23","1.7","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/05/2023","AQS","021100004","23","3.7","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/06/2023","AQS","021100004","23","3.4","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/07/2023","AQS","021100004","23","1.6","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/08/2023","AQS","021100004","23","1.6","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/09/2023","AQS","021100004","23","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/10/2023","AQS","021100004","23","5.9","ug/m3 LC","33","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/11/2023","AQS","021100004","23","1.1","ug/m3 LC","6","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/12/2023","AQS","021100004","23","1.5","ug/m3 LC","8","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/13/2023","AQS","021100004","23","1.7","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/14/2023","AQS","021100004","23","0.6","ug/m3 LC","3","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/15/2023","AQS","021100004","23","2.4","ug/m3 LC","13","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/16/2023","AQS","021100004","23","1.7","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/17/2023","AQS","021100004","23","0.7","ug/m3 LC","4","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/18/2023","AQS","021100004","23","1.9","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/19/2023","AQS","021100004","23","1.7","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/20/2023","AQS","021100004","23","1.7","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/21/2023","AQS","021100004","23","1.5","ug/m3 LC","8","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/22/2023","AQS","021100004","23","1.4","ug/m3 LC","8","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/23/2023","AQS","021100004","23","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/24/2023","AQS","021100004","23","3.1","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/25/2023","AQS","021100004","23","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/26/2023","AQS","021100004","23","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/27/2023","AQS","021100004","23","2","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/28/2023","AQS","021100004","23","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/29/2023","AQS","021100004","23","4.1","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/30/2023","AQS","021100004","23","2.7","ug/m3 LC","15","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/01/2023","AQS","021100004","23","0.5","ug/m3 LC","3","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/02/2023","AQS","021100004","23","0.7","ug/m3 LC","4","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/03/2023","AQS","021100004","23","2.3","ug/m3 LC","13","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/04/2023","AQS","021100004","23","6.7","ug/m3 LC","37","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/05/2023","AQS","021100004","23","1.9","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/06/2023","AQS","021100004","23","1.4","ug/m3 LC","8","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/07/2023","AQS","021100004","23","0.6","ug/m3 LC","3","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/08/2023","AQS","021100004","23","1.9","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/09/2023","AQS","021100004","23","2.1","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/10/2023","AQS","021100004","23","4.7","ug/m3 LC","26","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/11/2023","AQS","021100004","23","3.5","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/12/2023","AQS","021100004","23","3.4","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/13/2023","AQS","021100004","23","4.8","ug/m3 LC","27","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/14/2023","AQS","021100004","23","2.9","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/15/2023","AQS","021100004","23","6","ug/m3 LC","33","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/16/2023","AQS","021100004","23","2.5","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/17/2023","AQS","021100004","23","2.2","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/18/2023","AQS","021100004","23","1.4","ug/m3 LC","8","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/19/2023","AQS","021100004","23","2.9","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/20/2023","AQS","021100004","23","3.4","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/21/2023","AQS","021100004","23","3.4","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/22/2023","AQS","021100004","23","5.2","ug/m3 LC","29","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/23/2023","AQS","021100004","23","3","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/24/2023","AQS","021100004","23","9.1","ug/m3 LC","51","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/25/2023","AQS","021100004","23","9.3","ug/m3 LC","51","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/26/2023","AQS","021100004","23","11.3","ug/m3 LC","55","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/27/2023","AQS","021100004","23","15.9","ug/m3 LC","64","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/28/2023","AQS","021100004","23","13.1","ug/m3 LC","58","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/29/2023","AQS","021100004","23","12.1","ug/m3 LC","57","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/30/2023","AQS","021100004","23","6.7","ug/m3 LC","37","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/31/2023","AQS","021100004","23","7.1","ug/m3 LC","39","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/01/2023","AQS","021100004","23","6.7","ug/m3 LC","37","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/02/2023","AQS","021100004","23","10.7","ug/m3 LC","54","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/03/2023","AQS","021100004","23","6.4","ug/m3 LC","36","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/04/2023","AQS","021100004","23","5.6","ug/m3 LC","31","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/05/2023","AQS","021100004","23","6.5","ug/m3 LC","36","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/06/2023","AQS","021100004","23","4.1","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/07/2023","AQS","021100004","23","1.6","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/08/2023","AQS","021100004","23","0.6","ug/m3 LC","3","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/09/2023","AQS","021100004","23","0.8","ug/m3 LC","4","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/10/2023","AQS","021100004","23","1.1","ug/m3 LC","6","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/11/2023","AQS","021100004","23","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/12/2023","AQS","021100004","23","7.5","ug/m3 LC","42","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/13/2023","AQS","021100004","23","5","ug/m3 LC","28","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/14/2023","AQS","021100004","23","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/15/2023","AQS","021100004","23","3.3","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/16/2023","AQS","021100004","23","4.5","ug/m3 LC","25","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/17/2023","AQS","021100004","23","8.3","ug/m3 LC","46","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/18/2023","AQS","021100004","23","5.5","ug/m3 LC","31","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/19/2023","AQS","021100004","23","3.8","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/20/2023","AQS","021100004","23","3.7","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/21/2023","AQS","021100004","23","1.2","ug/m3 LC","7","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/22/2023","AQS","021100004","23","1.9","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/23/2023","AQS","021100004","23","1.7","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/24/2023","AQS","021100004","23","2.9","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/25/2023","AQS","021100004","23","3.8","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/26/2023","AQS","021100004","23","0.3","ug/m3 LC","2","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/27/2023","AQS","021100004","23","7","ug/m3 LC","39","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/28/2023","AQS","021100004","23","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/29/2023","AQS","021100004","23","9.7","ug/m3 LC","52","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/30/2023","AQS","021100004","23","8.2","ug/m3 LC","46","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/01/2023","AQS","021100004","23","6.7","ug/m3 LC","37","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
